9 de setembro de 2021,40,Muito caro,"Os funcionários parecem ser bem educados mais a comida é muito caro, sei que nao e pra qualquer público mais o preço e bem mais alto que nos outros bares do mesmo porte."
8 de setembro de 2021,50,Jantar,Atendimento e ambiente agradável. Boa música é uma vista top! Jantar muito bom! Gostei do ambiente. Top
8 de setembro de 2021,50,Almoço em família,"Tudo perfeito, desde o ambiente ao atendimento que inclusive foi o diferencial. França, obrigada pelo capricho e um dos melhores atendimentos que tivemos! 🥰"
6 de setembro de 2021,10,Demora,"Demora na entrega das bebidas. Demora na entrega dos chopp entre 1 prdido e outro. Demora na entrega fas sonremesas, mais de 30 minutos."
6 de setembro de 2021,50,Happy hour excelente,"Para quem quer bater um papo com os amigos comendo o que o Coco tem de melhor, o happy hour é a pedida. Bebida e comida a preços promocionais com a qualidade e delicia de sempre.  Chegue cedo e pegue uma mesa fora, para olhar...Mais"
6 de setembro de 2021,50,Almoço romântico,"O melhor coco bambu que eu já fui. O garçom França é muito cortes, educado e bastante atencioso. A culinária a música e o ambiente são diferenciados."
5 de setembro de 2021,50,TUDO PERFEITO!!,"Obrigado pelo apoio, fiz meu pedido oficial de casamento aqui, SUPER BEM atendido pelos meninos do Bar, EXCELENTÍSSIMO atendimento do ANTÔNIO JOSÉ e FERNANDO, Comida simplimente perfeita! Mesa posta linda!"
4 de setembro de 2021,30,Faltou orientação do garçom. Preços salgados. Comida excelente.,"Sem dúvida, comida excelente. Preço bem acima do que consideraria justo. Pelo valor esperaria uma proatividade dos funcionários. Explico: Pedimos um prato para dividir e adicionamos uma ""entrada"". Disse ao garçom que essa entradinha seria só para mim. Não olhei preço e nem detalhes da...Mais"
3 de setembro de 2021,50,Almoço,Ótimo atendimento pelo França! Ótima refeição e espaço privilegiado com vista para o mar. Ótima música ambiente. Bela vista. Retornaremos em breve.
3 de setembro de 2021,40,Culinária a beira mar,"Muito bom! Minha sobrinha não conhecia o Coco Bambu e amou. Ela reside fora do país e apreciou a comida, decoração e ambiente. Parabéns ao restaurante."
2 de setembro de 2021,50,Um almoço inesquecível,Fui atendida pelo Octaviano que nos deu uma sugestão maravilhosa do prato peixe a belamenier. Foi uma ótima experiência e com certeza recomendo o restaurante. A sobremesa estava maravilhosa e atendimento excelente
30 de agosto de 2021,50,Jantar Em Família,"Restaurante de excelente qualidade. Vale frisar o brilhantíssimo atendimento do garçom Evandro que por sinal é de excelência . Ambiente totalmente encantador e o local de forma geral, merece todo respeito. Super indico!"
29 de agosto de 2021,50,Viagem com amigos,"Sr Evandro excelente atendimento, muito atencioso, dedicado, ágil, amistoso, ambiente maravilhoso, nos sentimos em casa!"
28 de agosto de 2021,50,Atendimento e pratos excelentes,"Fomos almoçar no sábado no Coco Bambu, e a comida estava deliciosa, experimentamos como e entrada a Bruschetta de Tapioca e estava sensacional, tomara que levem para o cardápio de São Paulo. O atendimento muito cuidadoso, estávamos com pressa devido o vôo e eles prontamente...Mais"
26 de agosto de 2021,50,Ótima noite!,A comida é sempre maravilhosa e o atendimento também! Nessa noite tivemos um atendimento excepcional do Jeferson! Adoramos a noite!
26 de agosto de 2021,50,A melhor experiência de todas!!,"O restaurante é maravilhoso, a comida é muito bem servida, a música muito boa, e o atendimento… é FENOMENAL! Evandro foi o melhor atendimento, não deixou a gente desassistido nem um momento. Só agradeço ao atendimento impecável desse lugar mágico! Parabéns!"
26 de agosto de 2021,50,Jantar,"Excelente atendimento do Sr Evandro! Jantar maravilhoso, comida boa. Música muito boa. Espero que sejam atendidos pelo Evandro!"
26 de agosto de 2021,50,Imperdível,"Sensacional,  comida MARAVILHOSA, desde a entrada ao prato principal.  Vale cada centavo! E a localização perfeita"
25 de agosto de 2021,50,Excelente atendimento do França,Excelente atendimento do França !!! Cerveja super gelada e comidas perfeitas !!! Delicioso espaço !!!
25 de agosto de 2021,50,Jantar com amigas,"Estivemos no Coco Bambu e fomos atendidas por Lima , muito gentil e educado. Ambiente muito agradável, tranquilo e organizado. Recomendo!"
25 de agosto de 2021,50,Jantar com amigas,"Atendimento excepcional, comemos um camarão maravilhoso, teve música ao vivo e o atendimento ficou por conta do Lima, muito atencioso."
25 de agosto de 2021,50,Delícia de jantar!,"Comida boa, chopp gelado, música gostosa. Ambiente limpo e agradável. Eu amo o Coco Bambu! Atendimento top do Lima!"
25 de agosto de 2021,50,Férias com a família,"Excelente atendimento, principalmente pelo Sr França, que nos atendeu com maestria. Vista 100% maravilhosa e cardápio inacreditável."
25 de agosto de 2021,50,Se tivesse nota acima de 10 eu daria,"Não consigo respirar de tão cheio e feliz pra raciocinar, excelente garcon França. Nota 1000. Podem vir conhecer!"
23 de agosto de 2021,50,Jantar excelente,"Atendimento garçom França excelente. Um ótimo prato, com atendimento rápido, ótimo ambiente e ótima música. Voltarei!"
22 de agosto de 2021,50,Comida muito Boa,Atendimento do garçom França muito bom. Lugar excelente e comida boa. Música boa. Voltaria com certeza.
21 de agosto de 2021,50,Almoço Perfeito!,"Restaurante Excelente! Fomos muito bem atendidos pelo Otaviano, e tudo estava perfeito! Indico sempre!"
21 de agosto de 2021,50,Lugar muito top ,"Lugar maravilhoso, com muito espaço, comida típicas de muita qualidade, atendimento do garçom Thiago é espetacular, som ambiente em frente ao mar,super recomendo este local."
20 de agosto de 2021,50,Amei a Experiência!,"Atendimento muito bom com o garçom França muito bom! Vim jantar e estou grávida ele me surpreendeu com uma sobremesa com o nome do meu bebê! Muito simpático, a comida muito boa, a sobremesa também. Uma ótima experiência!"
20 de agosto de 2021,50,Almoço a beira mar,"Melhor ceviche de salmão! Ambiente gostoso a beira mar, boa música e ótimas comidas. O atendimento do França é um diferencial!"
10 de agosto de 2021,50,Almoço de aniversário,"Nota 10 para o atendimento, local e comida, garçom Marcílio ótimo profissional. Adorei o espaço, música."
7 de agosto de 2021,40,"Bonito mas, caro!","É um restaurante muito bonito e charmoso com diferentes ambientes para ficar. Fomos num domingo à noite e estava lotado, há fila de espera. Os garçons demoraram muito para atender. Pedimos uma caipira de morango com vodka que foi a segunda pior da minha vida....Mais"
1 de agosto de 2021,50,Melhor refeição da minha estadia em Fortaleza,O Coco Bambu simplesmente foi minha melhor refeição em minha estadia em Fortaleza. Moqueca cearence mista. Sensacional!
30 de julho de 2021,50,Excelente!,"Ótimo comida, lugar fantástico e atendimento impecável do Marcílio! Distraiu as crianças com desenhos e um concurso de pintura, ainda presenteou-as com um bolinho"
29 de julho de 2021,50,Melhor comemoração de aniversário,"Fomos comemorar meu aniversário no restaurante e foi a melhor experiência dessa viagem. A comida perfeita é muito saborosa, bebidas gostosas, atendimento super diferenciado, esperamos um pouco pois o mês era de muita movimentação. Recebi até bolo com Feliz Aniversário, amei esse local. Por favor,...Mais"
29 de julho de 2021,50,Almoço em família,"Restaurante Coco Bambu Beira Mar excelente! Aceita Pet! Atendimento do Diego e comida maravilhosos! Muito rápido, além de muito bem servido!"
28 de julho de 2021,50,Excelente!!!,"Lugar bonito, atendimento exemplar, sabor fantástico. Super recomendo!! Quem for a Fortaleza, precisa conhecer!"
27 de julho de 2021,40,Almoço,Muito bom! Pratos maravilhosos! Atendimento excelente... Ambiente maravilhoso pra almoços de negócios.
27 de julho de 2021,50,Almoço de Férias,"Ótima comida e atendimento perfeito, parabéns ao garçom Costa. Voltaremos em breve, a esse restaurante."
26 de julho de 2021,50,Sensacional!,tudo perfeito! dos pratos a sobremesa.  atendimento 100% . recomendo a visita. ambiente agradavel . voltarei com certeza.
24 de julho de 2021,50,Coco bambu beira mar,"Restaurante com excelente qualidade, comida deliciosa, diversas opções de pratos, a cerveja da casa é muito boa. Os preços são um pouco altos. O atendimento é muito bom, todos muito de atenciosos."
21 de julho de 2021,40,Muito bom,Ambiente agradável e uma experiência muito boa. Com boa diversidade de cardápio e com ótima qualidade. entrega tudo o que promete.
20 de julho de 2021,50,Almoço - Dia do Amigo,"Atendimento do Diego e a voz da Rayane, conseguiram ser o destaque do almoço, além da comida e bebidas maravilhosos."
20 de julho de 2021,50,ALMOÇO INESQUECÍVEL,"Ambiente super agradável, com música ao vivo da cantora Rayane super calmo e com músicas atuais, e o atendimento educadissimo e cortes do Diego. A comida é farta e saborosa com preço justo. Alto nível de recomendação."
18 de julho de 2021,50,Coco bambu beira mar,"Excelente atendimento Sr Mariano, comida divina local agradável música boa vale cada centavo amo esse local"
16 de julho de 2021,50,Almoço com amiga,"Ótimo atendimento do Marcos José. Atencioso , simpático. Boa comida. Ambiente agradável  Frutos do mar italiano. Excelente"
14 de julho de 2021,50,Incrível!,"Atendimento muito bom e personalizado. Destaco o atendimento do Marcilio, que atendeu nossa mesa. Parabéns pelo atendimento."
13 de julho de 2021,50,Aniversário Ana Júlia 10 Anos,"OTAVIANO,  gentil e prestativo trouxe um bolo para  aniversário de minha filha. SIMPLESMENTE EMOCIONANTE!!!! Agradeço a toda a equipe do Coco Bambu.... Sou um cliente FELIZ !!! RECOMENDO."
9 de julho de 2021,10,Restaurante que permite furar a fila de esper,"A falta de respeito com a fila de espera me deixou chocada. Chegamos, pegamos a senha de espera e ficamos esperando.  Percebemos que algumas pessoas se aproveitavam das mesas vazias e sentavam sem ter sido chamadas. Ao ver isto acontecer por 5 vezes, fui reclamar...Mais"
9 de julho de 2021,10,Falta de comunicação,"Eu e um grupo de amigos chegamos para jantar por volta das 19:20 do dia 09/07/2021 e ficamos surpresos com a falta de comunicação entre o pessoal. Primeiro, ficamos na fila por volta de 40 min sem sermos chamados, até q percebemos q na parte...Mais"
8 de julho de 2021,50,Espetacular!!!,"Acabamos de chegar à fortaleza e fomos direto para o Coco Bambu Beira Mar. Foi a melhor coisa que fizemos pra iniciar a viagem!!! Ambiente lindo, de frente para a orla da praia, a comida espetacular, e o melhor de tudo o atendimento! Nos ate...Mais"
8 de julho de 2021,20,Má vontade,Nao tinha o espumante da casa e a gerencia nao aceitou a opcao de trazer do outro restaurante proximo a beira mar. O garçon por informacao da gerencia informou que nao havia como mandar do outro endereço proximo da beira mar.Mais
8 de julho de 2021,50,Almoço com a esposa,"Fui atendido por Diego, na unidade coco bambu beira mar. Posso dizer que o atendimento, ambiente e comida excelente."
7 de julho de 2021,50,Camarão a beira mar!!,"Realmente como é magnífico comer um belo prato de camarão e ainda de frente para o mar do Ceará!! Eu, minha e meu filho ficamos fartos !! Obrigado pela sugestão Zé Roberto (garçom) . Pagamos a conta com muita felicidade !!"
7 de julho de 2021,50,Jantar,O garçom Evandro  fez um excelente atendimento .Muito atencioso e educado.  A comida maravilhosa como sempre
7 de julho de 2021,50,Perfeito,"Tudo perfeito! Atendimento do Júnior muito bom!comida impecável. Ambiente, vista, nada a reclamar! Peçam o camarão coco bambu"
7 de julho de 2021,50,Almoço,"Ótimo atendimento do garçom Evandro. Prestativo, educado, ágil. Comida muito boa e com preparo rapido. Vale a pena a visita"
6 de julho de 2021,50,Aniversário surpresa,"Atendimento perfeito que fica por conta do grande França! Pessoa do bem, alegre e tem satisfação em te arrancar sorrisos. Faz de tudo pra sua experiência no Coco bambu beirar mar ser inesquecível. Restaurante tá de parabéns e França você é o cara!"
6 de julho de 2021,50,Jantar com o meu filho,"Servico perfeito , atendimento wxelente, todos os pratoa deliciosos, bolo de chicolatw quente, o atendimento pelo otaviano exelente"
6 de julho de 2021,50,Visita,"Excelentes atendimento e refeição. Poderia ter sushi, como o coco bambu original rsrs. Nos casamos no coco bambu de Brasília e estamos em lua de mel. Foi incrível!"
6 de julho de 2021,50,Impecável,"Comida deliciosa e atendimento impecável. Fomos atendidos pelo Fernando e ele foi muito solícito com toda a família. Minha prima estava com frio por conta do ar condicionado, ele de longe percebeu e já trouxe uma mantinha para ela por nos ombros. Em qual restaurante...Mais"
6 de julho de 2021,50,Aniversário amiga.,"Excelente atendimento do Sr. Otaviano, excelentes sugestões. Comida maravilhosa. Delicadeza para os parabéns do aniversário comemorado"
5 de julho de 2021,50,Atendimento Incrível pelo colaborador neto,"Atendimento incrível feito pelo garçom neto! Foi gentil, estava de prontidão, super rápido, de uma educação inigualável"
4 de julho de 2021,50,Tarde com amigos,"Tivemos uma experiência mto boa por causa do garçom Evandro, q melhorou mto nosso atendimento. A Lula precisa de mais lula e menos farinha mas adoramos nossa tarde"
4 de julho de 2021,30,Almoço,Comida sempre boa e bem servida. Atendimento sempre agradável. Fomos atendidos pelo garçom  Mateus muito atencioso. Ambiente agradável e muito higiênico. Parabéns pelo serviço.
3 de julho de 2021,50,Férias passeio Fortaleza,Vim com minha namorada e adoramos muito! Tivemos um excelente atendimento do garçom França!! Pedimos uma entrada e depois um prato principal de camarão!
3 de julho de 2021,50,Melhor recepção de Fortaleza,"Atendimento do garçom França foi sem palavras, nos sentimos muito bem recebidos aquj. Ainda nos deu um presentinho de boas vindas, um bolo gelado muito top."
3 de julho de 2021,50,Excelente camarão ,"Excelente localização,  em frente ao mar. Conta com gastronomia variada e diversos tipos de bebidas. Ótimo atendimento com marcilio."
2 de julho de 2021,50,Comemoração em família,"Atendimento excelente. O Diego foi muito atencioso!! Comida excelente, muito saborosa.   Viemos comemorar o casamento do meu irmão!!"
2 de julho de 2021,50,Muito bom,Muito bom o atendimento dos garçons Marcilio e Costa. Ambiente agradável e excelente experiência! Recomendo e com certeza voltarei.
1 de julho de 2021,50,Jantar semanal,Nossa janta foi maravilhosa como sempre e o atendimento do Evandro foi excelente!! Parabens pelo otimo ambiente!!
1 de julho de 2021,50,Jantar em família,"Ótima comida. Garçom França excelente. Saxofonista muito bom. Excelente ambiente. Adoramos. Comida boa, saborosa."
1 de julho de 2021,50,Almoço,"A experiência da minha primeira visita foi ótima, Lucas garçom atencioso e prestativo. Cerveja gelada e comida bem servida, ambiente limpo e organizado."
30 de junho de 2021,50,Jantar romântico,"Atendimento d garçom França foi excelente juntamente com o gerente Moisés, sem falar do ambiente que é espetacular, música boa e comida nem se fale ‘"
30 de junho de 2021,50,Pré-casamento,Garçom FRANÇA nota 10. Atendimento excelente. Boa música. Pelo atendimento retornaremos em breve. Vista maravilhosa.
30 de junho de 2021,50,Coco Bambu beira mar,"Um ótimo  atendimento  do Noé  e os  outros  garçons, excelente  sabor da comida, um ambiente maravilhosos e a música  muito agradável."
30 de junho de 2021,50,Meu aniversário,"O garçom Noé, super atencioso e gentil!!!! extremamente incrível. Me surpreendeu com um bolinho de aniversário!!"
30 de junho de 2021,50,Aniversário de casamento,"Comemorando aniversário de casamento, ambiente excelente e o atendimento do Aleandro fechando com chave de ouro."
29 de junho de 2021,50,Atendimento José Roberto,Atendimento nota 1000 do Sr. José Roberto. Super atencioso e gentil com nossa mesa e desses atendimentos que todo mundo precisa. Super recomendo o restaurante e o atendimento dele❤️
29 de junho de 2021,50,Noite maravilhosa,"Fomos no Coco Bambu no dia 29/06 e foi uma experiência INCRÍVEL!!! Fomos extremamente bem atendidos pelo Garçon Michael,  pelo gerente Moisés e o Metre Alcivanio. Escolhemos nosso prato que foi rede pescador, um prato super bem servido de frutos do mar no ponto certo...Mais"
29 de junho de 2021,50,Excelente experiência,Excelente atendimento do garçom Mariano! Ótima indicação para quem gosta de boa gastronomia. Ambiente agradável e com música de muito boa qualidade
28 de junho de 2021,50,Jantar,"Agradeço ao atendimento do Garçon Sr. Evandro. Fomos muito bem atendidos desde a chegada ao restaurante. Atencioso, cordial e muito prestativo, sempre nos servindo de forma sutil e educada."
28 de junho de 2021,50,Grandes amigos,"Excelente ambiente, atendimento impecável e comida maravilhosa. Otaviano é o Cara. Sempre atento a nossas necessidades."
28 de junho de 2021,50,Ótimo atendimento,"Shahidul, foi extremamente solicito no atendimento. Agilidade e carisma levou o atendimento premium a auto nível. Parabéns pela excelência.  Super recomendo o atendimento do mesmo. Coco bambu beira mar de Fortaleza."
28 de junho de 2021,50,"COMIDA DELICIOSA E SABOROSA, AMBIENTE MUITO BOM","O ambiente e o atendimento são muito agradáveis. A comida é de excelente qualidade, deliciosa e saborosa.. O Coco Bambu da Av Beira Mar fica numa localização privilegiada, sensação ótima sentar a mesa olhando para o mar. Os pratos são bem servidos, o que pedimos...Mais"
28 de junho de 2021,50,Excepcional ,"Excelente restaurante. Em qualquer um da rede a qualidade se mantém, tanto no padrão da comida, quanto no atendimento e ambiente. Tem ótimo preço e pratos bem servidos."
28 de junho de 2021,50,Almoço em Família,"Ótimo almoço, porções bem servidas, atendimento 5 estrelas pelo Marcos, sem contar a vista do ambiente. Ainda ganhamos um bolo de boas-vindas. Recomendo a todos! 😍"
28 de junho de 2021,50,Almoço em familia,Garçom Lucas com ótimo atendimento. Comida excelente. Lugar agradável. Ambiente climatizado. Tudo muito bom.
27 de junho de 2021,50,Jantar,"Pessoa de fácil comunicação e educado, sempre atento ao servir, atencioso, o otaviano  nos atendeu super bem. Nota mil 1000"
27 de junho de 2021,50,Muito bom e muito aconchegante!,Fernando e Marcos são diferenciados! Fomos muito bem atendidos…lugar espetacular! Melhor restaurante de fortaleza
27 de junho de 2021,50,Aniversário,"Ótimo atendimento do Sr Marcos! Aniversario de uma amiga, onde a casa ofereceu um bolo simbólico acompanhado de champagne! Excelente."
27 de junho de 2021,50,Comida boa e ambiente agradável,"Garçom Shahidul e excelente… e a comida rápida e saborosa… não é só frutos do mar, mas devem melhorar o cardápio para 1 pessoa… infelizmente reduzido"
27 de junho de 2021,50,Passeio foortaleza,Fomos atendidospelo garcom roberto parabens um exelente profisional e toda equipe muuto obrigado vcs sao demais 10
27 de junho de 2021,50,Almoço em família,Local muito agradável. Atendimento excelente do Marcos. Pratos deliciosos. Música boa. Show. Voltaremos mais vezes.
27 de junho de 2021,50,Almoço,"Atendimento rápido, garçom França foi muito gentil e prestativo. Comida excelente, ambiente super agradável. Um restaurante que sempre frequento e amo."
27 de junho de 2021,50,Almoço de Domingo,"Atendimento do Senhor Noé excelente ,ambiente agradável e ótimos pratos. Certamente, um local para viver bons momentos!"
26 de junho de 2021,50,Jantar,"Noite muito agradável, comida maravilhosa, atendimento de qualidade pelo garçom Evandro. Deixou nossa noite mais leve e divertida. Super recomendo."
26 de junho de 2021,50,Jantar com minha esposa,Ótimo garçom otaviano. Excelente atendimento e comida. Boa música e lugar aconchegante . Pouca espera.
26 de junho de 2021,50,Excelente!,"O garçom Neto muito prestativo e atencioso, a experiência foi muito boa! Comidas e bebidas excelentes. Um restaurante pra ir em família, amigos e casal."
26 de junho de 2021,50,Ótimo atendimento,Fomos muito bem atendidos pelo José Roberto e pelo Moisés. Viemos com nosso cachorrinho e ele ganhou cenoura cozida e nos ganhamos um bolinho! 🥰🥰
26 de junho de 2021,50,Almoço em família,O atendimento do Otaviano foi maravilhoso comida no ponto certo pretendemos voltar mais vezes foi maravilhoso
26 de junho de 2021,50,Férias,Atendimento e comidas excelentes . Michael foi muito solícito e atencioso. Drinks gostosos também! Paella maravilhosa
26 de junho de 2021,50,O mais bonito Coco Bambu,Topissimo!!! Adorei. Coco Bambu mais bonito de todos que já frequentamos. Comida otima! Ótimos drinks e chopp geladíssimo! Ressalto o local para festas privadas. Vale a pena conhecer
25 de junho de 2021,50,Jantar,"Comida ótima, lugar excelente, super bacana, legal, garçom Marcos me atendeu muito bem, fomos super bem recepcionados"
25 de junho de 2021,50,Happy Hour romântico,"Tudo perfeito no atendimento do garçom França e Shahidul, uma experiência maravilhosa! Entrada perfeita!! Super recomendo!!!"
25 de junho de 2021,40,Jantar de férias,"Lugar é muito bonito (beira mar), e a comida muito saborosa. O Garçom Noé muito atencioso, recebeu agente na mesa muito bem. Lugar estava bastante cheio (sexta-feira), talvez por isso teve uma leve desorganização, mas no mais tudo certo."
25 de junho de 2021,50,Happy hour !,"Foi excelente! Comentamos eu eu minha amiga que o serviço é mto familiar, nada invasivo e educado. Muito diferenciado. Obrigada ao nosso Garcon TOP MICHAEL!♥️"
25 de junho de 2021,50,Meu aniversário de 2 anos de Casamento.,"Michael o melhor Garcom do coco bambu beira mar fortaleza!!!! Comida melhor de Fortaleza, Ceara. Atendimento excepcional!"
25 de junho de 2021,50,Almoço em Família,"Atendimento maravilhoso, pratos maravilhosos, bebida maravilhosa, localização maravilhosa, bebida maravilhosa"
25 de junho de 2021,50,Almoço da turma,"O garçom Noé  além de um excelente atendimento ainda fez um book da gente , comida excelente e a música com o dj deixou o ambiente mais agradável"
25 de junho de 2021,50,Almoço em família,"Atendimento excelente do garçom Noé. Camarão praia de Olinda muito bom, boa porção! Bebidas na temperatura certa!"
25 de junho de 2021,50,Uma excelente primeira impressão,"Foi nossa primeira vez na rede Coco Bambu e fomos muita bem atendidos.  A comida estava deliciosa e o ambiente muito agradável.  O atendimento também foi ótimo, principalmente do Garçom Costa que nos atendeu excelentemente bem do início ao fim do nosso almoço.  Pedimos um...Mais"
24 de junho de 2021,50,Perfeito atendimento!,"Perfeito atendimento do nosso amigo Shahidul , recebeu todos meus amigos perfeitamente , comida maravilhosa!! Indico a todos!"
24 de junho de 2021,50,Almoço perfeito!!!,"Atendimento perfeito. Do garçom, Marcos José, ao manobrista. A comida deliciosa. Minha mãe é cadeirante e foi muito bem atendida."
24 de junho de 2021,50,Almoço de Férias em Fortaleza,"Atendimento maravilhoso! Prato excepcional e ambiente muito agradável! Destaque especial pro atendimento excepcional do França que nos atendeu com tanto carinho e atenção, nós fez sentir vontade de botar e certamente votaremos. Mateus também muito atencioso. Coco bambu do Meireles, o melhor! Já estamos com...Mais"
23 de junho de 2021,20,Atendimento Rim,"O restaurante é lindo, a comida é muito boa, porém o atendimento é ruim, parecem estar perdidos, vc não sebe pra quem pedir, muitos funcionários porém ineficaz. Se fosse só nesta tudo bem, porém o atendimento no geral tem estado ruim. Na opinião da minha...Mais"
23 de junho de 2021,50,Coco bambu,Ótimo atendimento do garçom Shahidul. Prato Praia de Olinda excelente. Ambiente agradável. Localização excelente.
23 de junho de 2021,50,Encontro pré internato,"Diego foi muito atencioso conosco! Adoramos os pratos, o local e as bebidas ! Obrigada pela recepção"
23 de junho de 2021,50,Sensacional!!,"Pedimos o prato para 2 pessoas (Camarão Búzios) que serve muito bem 3 pessoas e estava maravilhoso!! Caipirinha de caju especutacular! Fomos atendidos pelo Marcos, muito simpático e atencioso, nos informou dos descontos pelo aplicativo do Coco Bambu.  Maravilhosa a experiência que tivemos no Coco...Mais"
23 de junho de 2021,50,Excelente,"Local perfeito! Vista linda, garçom Mateus mega atencioso e educado, comida dispensa comentários! MARAVILHOSA! E pra fechar com chave de ouro, o melhor Pétit Gateau de doce de leite que já comi!"
23 de junho de 2021,50,Almoço,O Peixe a delicia é fantástico! O Costa é um atendente também fenomenal! A vista também da praia é sensacional! Cocada de forno divina!
22 de junho de 2021,50,Aqui é phoda! Venham conhecer!,"Aqui tudo é muito bom....do ATENDIMENTO. A música,  ambiente,  comida,  preço.  E se vc tiver a sorte de ser atendida(o) pelo garçon MICHAEL a agradavel experiência estará completa.  Aqui é muito phoda de bom!"
22 de junho de 2021,50,Excelente noite romântica,"Vim de lua de mel ao Ceará e nos recomendaram o Coco Bambu. Excelente restaurante, comida maravilhosa, excelente serviço. Um senhor chamado Porfirio nos atendeu e foi super atencioso.  Muito contente com a nossa visita."
22 de junho de 2021,50,Excelente atendimento,Coco bambu sempre tem pratos incríveis. Os melhores pra mim são  os de camarão. Nesta unidade (Fortaleza) o garçom  Evandro foi mto atencioso!  Super indico
22 de junho de 2021,50,Um excelente happy hour,Muito bom o atendimento do garçom Shahidul. Minha dica é pedir o couvet especial e o chopp muito gelado
22 de junho de 2021,50,Maravilha,"Fomos atendidos pelo Neto, atendimento e ambiente excelente. Além da refeição maravilhosa! Recomendo."
21 de junho de 2021,50,Restaurante perfeito!,"Ambiente agradável, música boa, garçons atenciosos, em especial Mateus! E a comida simplesmente maravilhosa. Voltaremos com certeza."
21 de junho de 2021,50,Maravilhoso,"O restaurante já é maravilhoso, com o atendimento do Marcilio ficou melhor ainda. Super recomendo!!!"
21 de junho de 2021,40,Coco Bambu Fortaleza,"O atendimento é perfeito e a comida maravilhosa, a única coisa que precisa melhorar é a taxa artística cobrada pelo local, por mais que seja agradável, o cliente não solicitou e é cobrado individualmente, não por mesa, o Coco Bambu deveria se responsabilizar pelo pagamento...Mais"
21 de junho de 2021,50,Happy hour,Valeu Costa Excelente atendimento Coco Bambu sempre uma imperdível opção Chopp gelado e petiscos incríveis
21 de junho de 2021,50,Almoço em família perfeito.,"Perfeita a visita no Coco Bambu, pedimos o Camarão Búzios e Carne de Sol Serteja, duas pedidas perfeitas. Atendimento muito bom pelo garçom Matheus! Voltaremos com certeza."
21 de junho de 2021,50,Muito bom,"Ótimo atendimento pelo garçom Noé! Muito bom, recomendo virem! A comida  estava maravilhosa como sempre! Gostei demais!"
21 de junho de 2021,50,Almoço,garçom roberto é fera. Boa música Ambiente agradável Comida boa  Banheiro limpo Cerveja gelada  Indico
21 de junho de 2021,50,Almoço com a família,"Simplesmente divino! Atendimento perfeito do nosso amigo, Evandro, o simpático garçom que nos atendeu. Ambiente espetacular e comida maravilhosa."
20 de junho de 2021,50,Jantar Férias,"Muito bom restaurante! Equipe muito atenciosa, e nosso prato foi feito conforme nossos pedidos! Um mérito a mais para os garçons Diego e Marcos que nos atenderam educadamente e bos auxiliaram demais durante o jantar."
20 de junho de 2021,50,Jantar,"Noite perfeita, Sr. Evandro nos atendeu muito bem, super solícito! Bem atencioso no seu atendimento. Gostei muito !!!"
20 de junho de 2021,50,Almoço especial com a esposa,"Ligar incrível, com pratos saborosos e ótimo atendimento. O garçom  Costa é muito atencioso e tornou a experiência ainda melhor!"
20 de junho de 2021,50,Garçom Santos,"Santos teve um bom atendimento , prestativo, paciente!!! Adorei o local, o atendimento;  e a comida!!!"
20 de junho de 2021,50,Almoço romântico,"Nós aqui no Coco bambu fomos muito bem atendidos, espaço impecável e profissionais excelentes, o Garçom Noe juntamente com gerente Moisés nos receberam super bem. Amamos tudo e voltaremos sempre!"
20 de junho de 2021,50,Almoço entre friends,"Noé nos atendeu e foi um funcionário muito prestativo e simpático. Excelente atendimento, comida maravilhosa, gerentes simpáticos (Alves e Moisés)."
20 de junho de 2021,50,Almoço em família,Ótima experiência e atendimento do Lucas. Recomendo a todos que venham. Comida ótima e atendimento excepcional.
19 de junho de 2021,50,Hapy Hour,"O ambiente é maravilhoso, bebida boa, comida. Mas o melhor, foi o atendimento do Garçon Costa, fomos muito bem atendidos por ele, educado, prestai-vos, excelente!!!"
19 de junho de 2021,50,Atendimento sempre perfeito!,"Comida boa, atendimento personalizado e cuidadoso, em especial o Michel (garçom) e sr. Moisés (gerente), que fazem questão de atender bem todos, inclusive os filhos de 4 patas!"
19 de junho de 2021,50,Aniversario,"Garçom França, ótimo atendimento. Comida muito saborosa, ambiente agradável e ainda teve surpresa. Definitivamente vale a pena conhecer e voltar"
19 de junho de 2021,50,Excelente,"Ambiente e vista maravilhosas. Almoço delicioso e o atendimento do França e Fernando excelente, sem fala da música."
19 de junho de 2021,50,Almoço em família,Ótimo muito bom !  Perfeito atendimento Noé  Preço justo recomento a todos  Pretendo voltar mais vezes melhor coco 🥥 bambu 👏🏽
19 de junho de 2021,50,reuniao de familia,"França, melhor garçom!! Comida otima, cerveja gelada. vista incrivel da beira mar de Fortaleza, simplesmente fantástico"
18 de junho de 2021,50,Atendimento excelente,"Fernando é um ótimo atendente, super simpático. Fila de espera não demorada, a comida estava ótima e o ambiente agradável."
18 de junho de 2021,50,Atendimento Excelente,"Não houve demora mesmo com fila de espera, o garçom que se chama Fernando é super simpático! A comida é simplesmente maravilhosa!"
18 de junho de 2021,50,Pina colada,"Sr, Marcos José, extremamente excelente, simpática, educado e muito gentil ♥️ Amei o atendimento com ele, pois foi mais que agradável! Excelente profissional.  Na próxima vou procurá-lo !"
